Seller ID,Product ID,Price,Old Price,ADO,Stock,Rating,Offshore Seller
733373,46942763,122.58,353.45,0.28,4579,3,True
990811,54484544,148.86,148.86,0.88,7098,3,False
622993,28549244,158.01,407.12,0.18,769,1,False
573552,99829048,800.7,1973.54,0.19,997,3,True
507036,73733174,313.73,313.73,0.26,8616,4,False
444241,80235050,949.73,2727.7,0.93,4990,3,True
616228,61100901,647.11,2154.89,0.13,6589,4,True
175598,15606011,367.46,721.19,0.17,8226,2,False
858774,94154764,594.84,1784.1,0.38,8745,2,False
899767,28560310,11.32,49.87,0.34,4656,3,True
153876,38107654,504.32,1204.17,0.78,1772,1,True
995085,21691006,858.23,1765.43,0.95,6952,1,False
414145,59420885,586.83,1762.25,0.29,3219,4,True
238062,15475325,100.74,625.46,0.53,431,3,True
302187,12740954,953.24,2621.03,0.06,2941,4,False
798368,16366249,906.33,906.33,0.35,6662,1,False
232674,64256684,567.34,595.75,0.26,2836,1,True
906942,51250295,343.0,397.74,0.32,5235,3,False
456861,32599744,888.0,2260.35,0.87,5389,3,False
108748,19323319,571.74,2744.85,0.26,5617,5,False
726678,72032593,143.59,444.06,0.83,1430,1,True
482514,18404728,291.68,1317.25,0.09,1050,1,False
963303,24066844,68.68,68.68,0.87,4614,4,True
942566,89535432,484.09,2377.33,0.63,7461,4,False
584561,21813926,247.01,896.66,0.63,5262,3,False
815498,19088719,714.46,714.46,0.52,2211,1,False
500135,63190638,593.03,1214.13,0.16,7794,3,False
583413,91093548,873.0,1652.5,0.8,9268,2,True
975385,82492129,113.14,954.92,0.96,8896,5,False
707957,80999256,634.39,2189.09,0.07,1800,2,False
646727,92206761,558.27,2205.42,0.0,1198,2,False
544928,88636593,752.67,2961.98,0.12,3963,3,False
742749,92413871,842.56,842.56,0.82,416,1,True
981741,65848014,441.38,1134.3,0.13,6696,1,True
402589,66829660,851.33,5234.5,0.71,1357,3,True
869804,42758551,393.21,624.14,0.32,4800,5,True
477192,99060501,273.27,310.22,0.98,7374,4,True
599390,37889030,736.45,4603.98,0.1,4342,3,True
267685,43728308,284.74,719.78,0.72,8564,2,True
999279,34889688,236.65,363.5,0.09,8210,2,False
305184,28861612,122.27,122.27,0.51,9714,2,False
368971,94107102,361.94,798.02,0.5,8895,3,False
384147,48041701,951.33,5883.98,0.46,1779,5,True
205117,15121138,711.48,711.48,0.98,3084,2,False
794127,71042148,48.41,71.72,0.08,392,3,True
932427,33689979,297.61,316.87,0.79,7977,5,False
278202,64339042,65.92,406.85,0.39,8853,3,True
842245,50412169,778.07,3962.13,0.46,6899,1,True
962174,54310890,369.13,517.87,0.75,3712,3,False
330027,41346322,854.05,1647.97,0.57,565,4,False
436846,54525767,355.85,1270.1,0.09,4031,2,True
868012,23914920,225.5,480.44,0.88,4304,5,False
685798,19197972,23.01,71.04,0.28,7719,1,True
601226,54434984,689.05,1940.36,0.28,7433,3,True
811883,91835404,928.98,928.98,0.39,7366,2,False
140210,60029549,4.29,21.4,0.45,3639,3,False
951380,88523847,878.03,1233.52,0.77,1943,3,True
814748,55048680,764.91,1491.18,0.89,7284,3,True
630107,37864649,853.4,853.4,0.05,7928,3,False
306471,75689440,74.62,219.0,0.26,1217,3,True
228541,93025892,922.82,3806.98,0.16,6346,4,True
889226,38631324,466.23,466.23,0.05,1273,3,False
823841,93843569,413.87,784.19,0.05,1168,3,False
214467,34582871,401.1,1475.36,0.77,2409,2,False
811482,43655188,103.42,425.16,0.77,359,5,True
102704,37154150,633.57,1990.58,0.87,4783,5,False
801912,45555459,299.49,812.77,0.88,4161,5,True
828009,15545773,727.36,2303.97,0.66,5419,2,False
304548,90438448,49.67,87.5,0.31,317,2,True
441584,25726958,443.65,458.37,0.4,509,5,False
857302,40932880,293.01,293.01,0.76,874,5,False
492382,42541505,828.14,828.14,0.54,6839,4,True
164845,62339286,403.25,757.74,0.9,3338,2,True
293919,44193033,773.22,1217.11,0.53,509,2,False
319209,19045011,405.71,2284.8,0.24,1530,5,True
302391,81328468,316.83,582.02,0.96,4204,3,True
433207,99448086,692.33,951.46,0.54,9686,2,False
571567,60900058,595.44,957.29,0.87,800,5,True
514721,37420584,325.85,372.01,1.0,5963,1,True
420012,35430881,122.31,770.31,0.4,1111,1,True
556234,64371143,500.18,4331.23,0.06,7837,3,False
754194,81162640,524.99,657.59,0.42,7963,3,False
567285,46598376,570.97,1314.46,0.4,2147,5,False
871499,92637067,729.53,1351.01,0.5,2946,2,False
530545,73630026,249.38,1419.07,0.01,8954,2,False
561956,66872628,248.2,1469.27,0.34,4901,5,True
455033,69232239,367.51,519.39,0.82,3589,5,False
453150,42548352,647.89,1044.08,0.08,4530,1,True
256845,65702965,813.45,1666.74,0.52,8329,4,False
542986,29242232,877.69,877.69,0.79,1942,2,True
173749,17874128,609.61,1532.06,0.05,6670,2,True
706210,25713027,835.95,3790.59,0.77,9192,1,False
670230,60213957,189.45,318.88,0.48,937,2,True
267657,15871193,522.25,2274.26,0.27,7814,4,True
453093,73778606,932.78,3785.84,0.9,4562,4,False
823414,48496831,972.94,2647.42,0.66,1682,4,True
951537,42276033,232.02,432.5,0.02,9378,5,True
232926,17192673,4.97,13.67,0.76,4536,2,True
849610,80785069,307.43,511.67,0.26,5904,2,True
909825,66062168,742.25,742.25,0.14,6489,3,True
723894,17462220,50.05,90.49,0.79,1798,2,True
982115,85083029,705.55,3496.34,0.2,1957,2,False
330589,43468765,810.68,1009.53,0.01,1013,5,False
999702,41347551,935.2,4795.07,0.23,1453,1,True
829429,39564320,707.96,863.0,0.58,8455,5,False
422642,78372418,301.06,515.16,0.67,6915,4,False
979820,35496294,634.67,1289.14,0.93,5297,1,False
786304,64550528,550.55,1079.81,0.68,746,4,False
697304,46400681,722.13,973.97,0.02,8116,3,True
198724,56943589,461.07,2528.1,0.45,6346,3,False
862753,75332133,546.03,2284.07,0.89,4419,5,False
379472,87740476,338.85,338.85,0.76,3477,4,False
246308,35647403,959.47,1178.9,0.5,8481,5,False
274277,77737186,522.05,3157.1,0.24,650,1,True
737348,21058942,417.3,823.13,0.38,5080,2,True
954567,82223282,900.41,3402.78,0.89,1660,5,False
677795,32428564,373.71,1410.9,0.72,317,2,False
595709,49707807,262.29,655.5,0.56,3885,4,False
998118,30723507,714.91,1360.99,0.72,5398,5,True
163193,78699701,2.38,5.08,0.41,7079,4,False
394239,85301018,560.05,560.05,0.5,4770,3,False
745936,24027716,142.26,275.3,0.1,1687,5,False
160874,48089128,99.45,413.72,0.49,8746,2,False
276486,97506704,320.97,651.37,0.95,5233,3,True
624388,96258124,812.03,1584.02,0.65,7803,1,True
631247,33611010,159.04,463.05,0.15,395,2,True
237894,74526143,775.54,2153.91,0.23,3013,5,True
499209,65549463,718.4,2193.26,0.8,4183,5,False
473963,92480970,859.44,4224.7,0.4,4492,2,False
201234,40706020,512.63,512.63,0.61,9555,5,False
577347,75372708,511.93,710.92,0.73,1624,3,False
574460,70822773,586.93,586.93,0.41,9707,3,False
676962,83550452,907.52,1093.1,0.31,2976,2,True
480257,49778681,115.99,896.0,0.23,5169,1,True
116804,18340505,354.44,354.44,0.47,3240,5,True
615066,71954246,968.24,1229.64,0.49,208,4,True
741593,89816578,319.32,319.32,0.92,4060,3,False
679501,42030240,860.36,1886.43,0.39,3857,5,True
737426,64583599,265.49,702.33,0.86,7392,1,False
206961,57725537,52.91,96.56,0.65,6854,1,False
494430,30697644,965.78,2297.83,0.57,6107,4,False
100591,69145447,686.79,1487.35,0.53,2050,1,True
185681,51638216,890.01,1458.84,0.03,595,5,False
981878,76356158,577.17,964.67,0.15,7515,5,False
566552,49866367,791.01,5080.23,0.27,3254,1,False
297308,50308569,718.35,834.59,0.61,1683,2,True
878862,47671984,243.26,428.83,0.39,406,1,False
472503,82687386,32.85,32.85,0.12,765,1,False
196160,46600706,106.01,106.01,0.81,955,1,False
241854,38276744,191.76,418.03,0.04,3750,3,False
736618,74706250,520.57,520.57,0.51,2606,1,False
526179,51339090,77.67,240.89,0.94,902,4,True
793967,72151845,639.75,1698.29,0.25,8466,1,True
775199,79424791,737.66,4713.37,0.09,1664,2,True
612961,10284006,402.67,614.6,0.29,7248,5,False
183986,69490883,416.13,826.25,0.61,3066,2,False
104535,53357468,803.75,1804.4,0.81,8288,4,True
115545,60495538,257.12,1684.09,0.3,2498,1,True
266107,40960111,344.47,2198.61,0.31,8776,5,True
932894,42170889,138.26,283.06,0.87,9442,4,False
253799,76789042,920.87,1136.4,0.87,2443,1,True
502337,14154472,78.33,317.34,0.13,8310,4,False
366228,13727384,770.4,2029.61,0.76,722,1,False
898674,65505790,796.91,2152.01,0.05,9115,1,False
970624,95910662,558.94,2501.42,0.95,2653,2,True
825106,37971263,343.94,1014.33,0.32,4687,1,False
147635,76984056,164.82,366.88,0.05,4508,4,False
869851,66714204,806.37,4329.35,0.49,4773,2,False
128784,11022895,315.27,1178.04,0.85,1405,2,True
821314,17852054,965.65,4533.06,0.8,5517,5,False
524532,85629661,220.95,666.56,0.85,172,2,True
172269,99933592,142.32,142.32,0.24,1194,5,True
977199,73468154,971.09,971.09,0.85,93,3,True
382409,19043832,601.69,1221.29,0.77,4439,3,True
735785,53371919,676.35,2997.59,0.83,8545,1,False
435643,82023314,91.87,409.73,0.58,3523,5,False
719184,53711621,617.6,2797.24,0.75,6848,2,True
137383,84632300,84.75,120.28,0.64,865,5,True
340057,83980194,93.82,218.46,0.99,3958,3,False
292788,88862437,759.9,2433.38,0.26,5703,3,False
116759,23186071,603.62,784.59,0.41,9361,3,False
250592,10786246,750.27,1532.23,0.83,3363,3,True
829026,40959693,119.14,584.8,0.12,466,2,False
995964,35703814,76.01,227.2,0.17,1792,1,True
207693,85674321,158.69,591.05,0.03,2807,3,True
799938,24538010,344.66,344.66,0.14,9345,4,False
529404,70057810,431.46,1036.5,0.6,5811,5,False
823075,53351073,801.19,2464.96,0.11,7551,3,True
650551,27585474,546.97,546.97,0.31,9343,5,False
142940,14224017,328.6,1731.57,0.46,106,2,True
717681,41269697,358.41,2077.01,0.3,9788,5,False
949226,74517266,792.3,1746.4,0.9,4100,1,False
105840,63599112,37.74,298.15,0.52,5732,5,False
587246,49559422,247.62,832.03,0.03,472,4,False
500418,70392063,858.96,1289.57,0.23,7640,2,True
686483,22537877,373.45,1231.1,0.59,2360,5,True
113170,98630532,246.59,350.53,0.6,29,3,True
963759,37553059,435.45,435.45,0.27,6610,1,False
130416,30090519,966.83,3832.7,0.48,8698,2,True
187583,61575938,689.32,2380.65,0.19,3274,5,True
104790,22944889,98.77,205.11,0.23,1164,5,False
727991,63673496,200.08,839.59,0.77,4339,5,False
392877,79727962,533.23,1278.87,0.77,8340,1,False
684318,92010679,622.02,970.7,0.33,6680,3,False
405690,64030086,315.86,1210.9,0.7,1900,1,True
860233,48694341,423.77,428.82,0.25,9762,5,False
243843,47859956,285.84,607.47,0.44,3749,4,False
615463,49571574,641.35,4434.71,0.63,3256,5,False
611859,75871598,334.15,769.5,0.27,2838,2,False
550203,94540219,878.5,3253.99,0.28,4566,4,False
505755,81372769,235.82,732.92,0.99,2299,3,True
847063,79344826,328.93,893.99,0.93,7887,4,False
911053,57055845,912.08,1889.49,0.35,2959,5,True
748424,99935716,587.5,2548.38,0.49,9986,5,False
438298,12903842,925.3,5945.35,0.19,3826,5,True
542391,38224378,471.47,565.14,0.26,8812,2,True
367033,41274129,22.68,43.84,0.05,2832,2,True
727357,40787779,63.16,104.21,0.8,4346,5,True
796192,87228051,653.46,2016.66,0.48,3798,1,True
679499,46958800,860.45,1675.16,0.08,8582,1,True
932847,52108388,623.56,932.87,0.36,9642,2,False
384295,98071825,158.98,927.96,0.48,9215,5,True
652415,58415140,969.75,1924.74,0.82,552,3,True
437796,47766402,265.89,728.38,0.72,7311,2,False
597340,35069879,616.24,989.58,0.94,5584,5,False
196060,99629762,597.8,914.12,0.53,7803,3,True
267166,33349810,166.39,605.47,0.27,6467,2,False
548195,22682727,334.93,394.0,0.52,20,2,False
360890,32959554,671.99,671.99,0.7,6353,2,True
335036,23198675,80.57,160.93,0.19,6168,1,True
573742,27871401,382.99,1697.73,0.29,398,1,True
868026,56888337,560.17,3183.38,0.64,3799,1,False
804227,19433107,581.21,2615.93,0.3,9566,1,True
909505,47402872,556.36,2105.9,0.15,9391,1,True
197706,65121499,441.91,1207.9,0.67,1668,4,True
754916,43761062,715.27,1162.26,0.41,1790,4,False
719329,10306752,610.53,3521.66,0.07,2174,1,True
305908,30344023,542.24,1450.45,0.56,824,3,True
345315,64099357,456.75,1303.28,0.23,8192,5,True
195671,37253050,749.02,1005.72,0.07,6078,5,True
807790,50344931,732.06,1477.59,0.3,1996,2,False
554955,13011560,558.78,2100.78,1.0,6542,5,False
381846,69165595,467.7,1447.57,0.1,727,5,False
652276,29177288,712.57,4445.12,0.94,1286,2,True
487415,82692010,82.07,206.54,0.97,5753,4,False
781117,43852214,951.92,1683.93,0.73,7348,3,True
499868,26666517,443.94,443.94,0.8,3032,3,True
179192,91805876,526.26,1675.05,0.62,1475,3,False
172743,17130920,593.56,1052.26,0.25,7513,1,False
335896,49122741,593.02,1378.04,0.2,2981,3,True
102718,62587087,911.7,3537.0,0.01,124,2,True
102262,51180563,677.92,2664.97,0.01,7643,5,True
132941,84265473,354.02,354.02,0.05,761,3,False
367807,82454074,886.41,886.41,0.07,8565,5,True
933251,71632914,893.46,4065.99,0.81,6901,4,False
534967,28836245,673.11,878.07,0.45,251,1,True
143706,66600456,125.71,583.56,0.72,2990,3,True
829304,46309711,496.48,3674.86,0.79,6408,5,True
953597,48756879,497.55,1117.38,0.35,2891,4,False
740763,95186374,769.27,769.27,0.9,8015,2,True
518727,84999882,304.41,1010.52,0.52,5254,5,True
800080,17242611,730.35,1121.06,0.73,622,4,True
212288,42050774,571.82,640.71,0.54,9490,5,True
180715,38652588,399.32,1971.89,0.97,8730,4,True
505886,80475956,389.04,1324.3,0.4,1612,4,True
206068,71156897,788.27,1900.93,0.31,5455,5,False
164547,70176242,266.18,610.44,0.71,3747,4,True
550387,34961129,958.56,1676.09,0.68,8839,4,True
919804,69529960,863.88,928.85,0.58,2942,3,True
539680,93882206,667.07,3811.28,0.41,353,2,False
869865,18811049,283.51,407.03,0.13,8762,2,True
709739,48031489,917.13,1811.21,0.52,1666,5,False
795525,35874673,346.19,1658.79,0.2,1275,3,False
570736,73070178,887.24,1579.46,0.21,2104,3,True
690688,97046276,172.16,745.62,0.85,2005,2,True
131313,72060836,835.15,1679.66,0.82,2413,1,False
408205,96883841,211.68,666.28,0.31,5315,3,True
433729,35932051,947.5,2251.81,0.49,2176,5,False
975303,12457588,364.05,743.94,0.47,6637,1,True
829803,59140561,933.1,1770.4,0.88,6054,5,True
188197,37210839,101.64,590.25,0.84,708,3,False
696357,53041627,47.94,124.56,0.67,3425,1,True
621850,35019149,478.12,3019.83,0.2,5128,4,True
697086,96449892,275.19,275.19,0.48,557,2,False
654260,56305146,468.97,3069.39,0.24,4055,3,False
746739,77320209,313.25,2602.06,0.79,8021,1,True
547759,53066134,807.93,1064.22,0.82,3234,4,True
254332,24250522,980.2,1029.64,0.47,3577,3,True
788466,39957951,485.0,3076.9,0.88,8633,2,True
445839,28107055,29.35,90.22,0.81,11,1,False
704768,87477036,960.48,2325.56,0.82,2095,2,True
951589,65137839,321.19,2703.09,0.55,9834,3,False
492742,58214223,797.01,1507.94,0.0,5872,2,False
647964,56368971,594.45,2594.76,0.79,6971,4,False
742761,91908386,265.48,675.32,0.42,2855,1,False
973632,71947561,498.16,2142.67,0.35,3820,4,True
994733,19493822,355.48,1661.78,0.49,753,1,True
680651,67090316,334.61,1181.35,0.5,2212,4,False
481853,81378206,204.93,230.7,0.32,1105,2,True
214388,92475518,850.1,3392.94,0.1,296,5,False
876609,61216781,360.55,3242.43,0.59,3544,1,False
630834,69360058,82.03,583.62,0.53,6870,2,False
370297,47224811,50.56,93.08,0.14,6837,4,True
681572,16085517,195.12,347.33,0.78,6437,1,False
771180,70413899,630.26,992.37,0.2,3433,4,False
375367,90923894,584.18,584.18,0.73,9319,4,True
972057,51168165,276.66,1840.57,0.68,9394,5,True
467415,55764406,592.89,1866.39,0.23,8561,2,False
989820,62005600,84.67,307.56,0.21,3942,3,True
348332,94506296,909.83,2626.32,0.23,365,3,True
364977,32295837,965.37,1050.08,0.56,6478,2,True
438732,92153020,849.31,2150.07,0.35,1663,4,False
581141,43389041,942.09,2719.16,0.96,178,1,True
872974,62639788,187.17,255.74,0.6,4602,4,True
742765,30514653,887.32,5352.62,0.59,7123,4,False
898044,37180680,93.42,108.41,0.53,3310,1,True
217464,53451521,206.51,355.01,0.79,2659,5,False
566335,58484091,562.59,576.33,0.18,5194,3,False
449596,50939566,119.95,226.41,0.58,1576,2,False
369670,62272460,197.45,1476.18,0.89,3449,3,False
599675,46639285,168.18,245.68,0.19,708,5,False
337749,38700218,220.61,432.79,0.16,7391,5,True
586360,38587650,81.72,215.99,0.57,4252,1,False
638501,84666065,554.39,1008.18,0.94,5248,1,False
195096,14129361,92.22,525.13,0.95,4902,1,True
638963,61035844,284.16,284.16,0.78,7657,2,True
637646,26226329,409.26,2410.78,0.17,2277,2,True
350047,22810893,533.45,533.45,0.91,2818,4,True
932648,15320767,498.05,966.49,0.71,9698,1,True
206564,56551894,375.72,448.67,0.92,4233,5,True
483869,14803749,44.02,165.44,0.21,6471,2,False
869774,72079511,430.87,1155.51,0.13,3405,3,True
751612,49030154,884.46,3168.86,0.03,3546,2,False
927205,43705299,452.1,564.24,0.25,1862,4,False
400523,93829153,371.44,371.44,0.35,5609,3,False
119952,17721332,93.75,271.32,0.75,8569,3,False
702214,15084248,490.45,2096.99,0.61,7895,1,True
586014,39139204,34.73,78.88,0.09,1491,4,False
772329,45919594,439.14,613.77,0.19,1344,1,False
177581,44242299,162.27,308.24,0.43,3087,2,False
940897,43477644,578.97,1017.14,0.26,2272,3,False
278642,62001995,376.87,2085.6,0.42,6018,3,True
147927,84459715,634.86,922.95,0.63,4217,4,True
627789,58688055,763.3,3831.78,0.44,4865,1,False
321739,49806789,190.67,867.28,0.93,588,5,True
796911,20969913,139.23,276.63,0.05,4240,4,True
933384,54112944,368.96,708.03,0.03,523,2,False
133017,82510806,894.11,5745.64,0.23,3278,5,False
804833,48338539,996.59,1306.67,0.06,1021,2,True
212616,89378217,793.88,1139.3,0.87,8975,3,True
417062,60856223,239.73,402.35,0.78,2270,2,False
343399,92127281,679.19,1114.58,0.19,6282,1,False
397521,44084331,833.69,1147.47,0.63,9204,3,True
165230,25390753,349.15,579.78,0.68,2816,5,True
898471,40037145,99.43,164.91,0.54,1341,4,False
725251,19500336,608.66,2895.96,0.61,7208,3,True
766421,98813682,5.15,22.5,0.77,85,5,True
323290,73664145,70.0,70.0,0.99,9599,2,True
874213,76008086,955.84,2124.04,0.89,8631,1,True
177495,69828904,278.09,346.67,0.46,974,4,False
943163,70621379,178.56,1230.37,0.22,5623,4,True
493301,16730138,31.61,164.45,0.32,57,3,False
398706,84167765,636.09,2535.49,0.17,4338,3,False
284635,43699058,200.78,1355.1,0.2,1733,5,False
599787,86594154,249.67,249.67,0.39,3413,1,False
404726,27592375,346.32,1051.34,0.08,3644,4,False
139504,71945385,103.79,148.83,0.3,2276,5,False
898530,92299512,673.59,673.59,0.72,2959,1,True
664430,47064719,369.02,990.45,0.52,3787,4,False
885114,31438779,267.87,267.87,0.54,789,3,True
613964,74860830,976.39,1472.22,0.89,5617,2,True
198989,73109379,530.08,2629.16,0.28,7568,1,False
187296,72398129,527.83,904.95,0.5,7103,2,True
137987,89100158,903.54,1907.48,0.75,9732,3,False
460754,96534688,235.15,933.44,0.51,2369,3,False
515889,71309698,894.18,6663.34,0.33,90,1,True
226498,47332319,907.37,2604.29,0.92,2909,4,True
857957,68984754,964.09,1474.45,0.02,3098,1,False
520092,26362433,837.68,2237.79,0.23,9272,2,False
754878,26066511,313.21,1655.92,0.59,3555,5,False
661244,58250295,893.21,1750.36,0.05,3883,1,False
695724,14698771,914.87,4815.08,0.73,9724,5,True
301605,26407229,84.77,378.54,0.2,6428,5,True
501288,44356005,706.69,1141.45,0.56,9134,3,True
863357,31854690,932.12,4633.68,0.35,8583,3,True
865650,87837550,197.05,1661.6,0.79,7258,2,False
667023,16433026,3.52,6.3,0.75,3377,4,True
181851,60916647,297.44,663.96,0.43,1767,2,False
940796,88483737,66.56,71.46,0.3,6788,4,True
525970,15214413,737.84,1276.39,0.35,3261,4,False
661511,67741217,548.2,566.5,0.72,2771,2,True
350471,94587856,988.72,1256.18,0.66,5915,1,True
335307,12155794,566.26,861.08,0.95,5524,3,False
630418,14452355,890.21,2325.23,0.41,7966,5,False
452001,44473799,475.51,1426.46,0.11,1192,1,False
607394,10448105,587.34,771.18,0.74,5767,3,True
213000,88234642,613.55,1144.73,0.95,56,3,False
500630,29543255,369.3,1927.77,0.13,898,1,True
349181,98437655,267.75,1073.82,0.25,3133,2,False
867049,27709651,873.19,1086.12,0.07,1973,4,True
525452,52071438,364.65,364.65,0.43,8995,4,True
717264,78531022,477.39,480.64,0.15,2004,3,False
285499,77786743,946.49,3577.77,0.81,5039,2,True
645511,67630760,313.41,2448.87,0.34,8569,5,True
782088,45804880,409.71,708.38,0.78,4684,4,True
697130,28402165,535.04,654.55,0.61,2748,5,False
189240,17324372,616.19,616.19,0.3,3264,4,False
366370,50977113,811.55,811.55,0.18,9136,4,True
155162,79322383,543.83,3312.57,0.46,4517,5,False
461662,12786475,43.88,238.18,0.57,5711,1,False
321047,26326986,781.95,4437.58,0.61,8463,5,False
656932,86395265,475.09,1348.57,0.86,4801,5,False
266251,32817050,580.24,1746.48,0.94,9781,1,True
374078,47478009,8.32,23.66,0.96,7760,5,True
612909,20009532,19.29,47.98,0.89,1139,5,False
356036,81371994,775.15,1422.05,0.6,7332,3,True
123766,50593275,67.77,283.21,0.34,8725,3,True
519919,11121068,261.63,261.63,0.2,4661,5,True
377114,88985733,457.6,2023.15,0.21,3401,2,True
578057,85185856,271.52,428.37,0.63,5444,4,False
889489,29470813,183.86,687.03,0.86,455,2,False
502302,95798911,844.37,1907.72,0.18,2942,2,False
844204,88382257,290.59,291.26,0.3,234,4,True
674226,77688892,802.67,1411.34,0.97,8875,1,False
912286,81553235,550.12,2539.79,0.66,6899,1,False
475072,84566076,971.14,5374.23,0.65,9987,1,False
162143,22748382,4.36,5.46,0.37,9618,5,True
991030,46291760,450.34,1307.64,0.5,6104,3,True
454822,81022958,592.33,2047.8,0.81,7310,5,False
511589,16386321,667.32,1116.52,0.54,5877,3,True
724499,87801092,930.21,4833.24,0.77,2657,3,False
187685,34195137,713.15,838.43,0.05,5484,4,True
272606,51724569,858.63,3010.87,0.46,3058,5,True
231039,31064842,193.95,274.69,0.42,2128,2,False
260351,76793591,325.99,1618.52,0.39,5702,1,False
821615,58250630,421.78,1058.11,0.28,2418,2,False
426198,31233743,850.85,850.85,0.62,287,4,True
485356,67285228,602.3,4344.19,0.97,7048,4,True
159307,41117951,323.79,2388.94,0.52,4306,3,True
228003,70166630,737.92,2352.01,0.2,4245,2,True
173716,23301869,51.75,118.49,0.86,1397,5,True
334570,72617541,123.05,311.14,0.41,3681,2,False
950027,58264055,621.52,2222.05,0.55,5083,5,True
727095,24793776,227.03,227.03,0.78,3255,5,False
116718,11414698,382.37,647.15,0.46,8196,4,True
575459,61810810,908.39,6448.47,0.48,7518,2,False
479655,99073557,584.43,2526.43,0.49,5982,4,True
844699,83875918,199.39,736.02,0.77,1765,3,False
413506,78234561,742.83,2748.08,0.98,1932,4,False
249953,56487095,195.6,1299.69,0.65,5811,4,False
657253,61464399,351.49,697.03,0.62,9139,2,True
219063,96796533,695.25,1981.18,0.6,1062,5,False
608194,97320787,669.74,669.74,0.39,5162,3,False
149351,87067854,92.14,163.01,0.92,4174,3,True
296301,69714430,427.09,1473.68,0.47,6998,1,True
319740,71517720,287.51,349.4,0.32,8374,3,True
276472,16650219,938.85,1810.93,0.92,131,1,False
177863,50512581,470.53,2971.26,0.66,6196,2,False
830699,48490675,287.61,780.13,0.12,2236,3,False
478590,54480710,886.12,2304.57,0.67,2823,4,False
740781,36716247,693.27,901.9,0.26,2829,5,True
770003,71429535,996.66,1158.17,0.43,7271,2,True
539599,15015798,586.27,698.87,0.26,4788,5,False
915283,59051259,613.99,613.99,0.12,6024,5,True
464047,87096131,78.94,456.13,0.34,7494,3,True
285497,17622300,137.87,305.21,0.19,3935,5,False
471433,69787645,713.25,713.25,0.26,7019,5,True
732123,37727299,177.7,810.8,0.56,3043,2,False
708957,43634286,710.6,825.11,0.83,8804,3,True
420503,58609956,94.19,405.86,0.2,2194,2,False
937337,11383496,262.32,417.21,0.63,4404,2,True
239730,53923920,614.02,2430.8,0.41,823,5,False
163092,37500952,516.07,1874.6,0.05,1873,5,True
531256,40679478,419.53,590.82,0.82,2039,2,True
127209,57065188,595.16,3756.41,0.73,4200,3,True
132383,41785690,907.43,2577.91,0.38,2837,3,True
908037,20176286,149.59,325.98,0.97,6735,2,False
644528,89669932,756.07,3179.98,0.89,9078,3,False
317132,94754757,535.13,535.13,0.7,2112,5,False
733434,59938947,817.55,2233.03,0.66,8873,1,False
178840,33200515,265.14,361.06,0.88,1595,2,True
836648,13314875,284.06,579.74,0.47,8391,2,True
630702,81274820,125.11,140.16,0.91,3960,1,True
748908,66737168,607.11,1301.22,0.21,6752,1,False
851948,72039413,748.95,4419.67,0.24,4789,1,False
479894,21904507,147.79,760.02,0.68,397,2,False
291932,60038128,814.41,1612.47,0.79,1444,2,False
710429,85806369,580.69,2245.54,0.57,2223,2,True
862848,24757213,502.86,890.97,0.75,2956,2,True
516463,98007013,681.58,681.58,0.15,5920,3,True
774821,26248951,577.1,1948.87,0.81,9204,3,False
117816,55391850,939.89,949.85,0.12,4364,1,False
717990,31851752,275.79,275.79,0.15,8629,4,False
472195,53473792,484.23,2116.98,0.02,9079,3,True
593214,44273855,236.26,502.35,0.66,6580,5,False
892143,43149845,403.7,1462.96,0.68,8561,4,False
575516,54079961,886.26,4282.44,0.72,2306,2,False
520885,45204183,991.71,2633.64,0.87,5423,5,True
982191,48143929,511.61,1437.61,0.54,2365,1,True
518392,72156476,594.17,3541.3,0.63,3889,1,False
143520,16089059,925.92,3162.87,0.9,9925,2,True
799534,74118692,346.63,554.96,0.09,6643,3,True
797688,58463020,393.12,715.42,0.97,6689,5,False
407456,99923781,701.31,2408.74,0.49,3396,2,False
213162,35980190,28.79,28.79,0.98,27,3,False
268771,93700980,549.21,1586.11,0.54,9509,2,True
495566,84008358,734.78,2552.12,0.86,2313,2,False
679097,64044773,405.3,2833.81,0.94,9096,5,False
147500,52817599,280.65,2515.66,0.28,484,3,True
415758,27255068,995.22,5348.29,0.06,7166,5,False
201617,98585557,256.25,361.11,0.59,2560,4,False
916639,72129295,473.49,473.49,0.86,3073,2,False
435991,95116083,34.9,34.9,0.19,4550,1,True
174982,31515524,605.74,1622.08,0.7,4197,1,True
972837,79728538,724.68,724.68,0.02,6041,4,False
410943,47779663,371.17,1713.77,0.27,817,1,False
721822,31894662,488.94,1062.73,0.18,7860,5,False
689034,74192472,678.68,2818.41,0.76,9157,2,False
992844,51347082,377.67,1004.51,0.23,3617,2,False
624563,27797640,549.48,809.55,0.48,9418,3,False
302314,70123702,529.05,1053.47,0.37,1592,5,True
958824,90368517,851.39,4934.64,0.58,5267,3,True
770738,74449932,538.18,538.18,0.22,8484,3,True
159185,88518275,834.45,1558.64,0.81,3468,2,False
642927,64161064,492.07,1423.43,0.56,3089,5,False
885537,63438711,44.9,71.27,0.87,7832,1,False
397810,76881649,917.25,4465.59,0.42,5453,5,True
508213,48337183,957.7,1064.38,0.63,7073,1,False
965675,80600900,776.73,3107.79,0.26,4807,1,False
